time,par,"(0.0135,0.0138]","(0.0138,0.0141]","(0.0141,0.0144]","(0.0144,0.0148]","(0.0148,0.0151]","(0.0151,0.0155]","(0.0155,0.0158]","(0.0158,0.0162]","(0.0162,0.0166]","(0.0166,0.017]","(0.017,0.0174]","(0.0174,0.0178]","(0.0178,0.0182]","(0.0182,0.0186]","(0.0186,0.019]","(0.019,0.0195]","(0.0195,0.0199]","(0.0199,0.0204]","(0.0204,0.0209]","(0.0209,0.0214]","(0.0214,0.0219]","(0.0219,0.0224]","(0.0224,0.0229]","(0.0229,0.0235]","(0.0235,0.024]","(0.024,0.0246]","(0.0246,0.0251]","(0.0251,0.0257]","(0.0257,0.0263]","(0.0263,0.0269]","(0.0269,0.0276]","(0.0276,0.0282]","(0.0282,0.0289]","(0.0289,0.0295]","(0.0295,0.0302]","(0.0302,0.0309]","(0.0309,0.0317]","(0.0317,0.0324]","(0.0324,0.0332]","(0.0332,0.0339]","(0.0339,0.0347]","(0.0347,0.0355]","(0.0355,0.0364]","(0.0364,0.0372]","(0.0372,0.0381]","(0.0381,0.039]","(0.039,0.0399]","(0.0399,0.0408]","(0.0408,0.0418]","(0.0418,0.0428]","(0.0428,0.0438]","(0.0438,0.0448]","(0.0448,0.0458]","(0.0458,0.0469]","(0.0469,0.048]","(0.048,0.0491]","(0.0491,0.0503]","(0.0503,0.0514]","(0.0514,0.0526]","(0.0526,0.0539]","(0.0539,0.0551]","(0.0551,0.0564]","(0.0564,0.0577]","(0.0577,0.0591]","(0.0591,0.0605]","(0.0605,0.0619]","(0.0619,0.0633]","(0.0633,0.0648]","(0.0648,0.0663]","(0.0663,0.0679]","(0.0679,0.0695]","(0.0695,0.0711]","(0.0711,0.0728]","(0.0728,0.0745]","(0.0745,0.0762]","(0.0762,0.078]","(0.078,0.0798]","(0.0798,0.0817]","(0.0817,0.0836]","(0.0836,0.0855]","(0.0855,0.0875]","(0.0875,0.0896]","(0.0896,0.0917]","(0.0917,0.0938]","(0.0938,0.096]","(0.096,0.0982]","(0.0982,0.101]","(0.101,0.103]","(0.103,0.105]","(0.105,0.108]","(0.108,0.11]","(0.11,0.113]","(0.113,0.116]","(0.116,0.118]","(0.118,0.121]","(0.121,0.124]","(0.124,0.127]","(0.127,0.13]","(0.13,0.133]","(0.133,0.136]"
2015-07-28T21:03:21Z,2074.46,0,59.173,187.381,502.97,917.18,1785.049,1134.147,1676.565,1716.014,2258.432,1883.67,2258.432,2564.158,2524.71,2899.472,3234.785,2929.058,3520.787,3836.376,3905.411,3994.17,4487.277,4122.378,5197.352,4151.964,4684.52,3806.789,4576.037,4260.448,4329.483,4566.175,3579.96,3934.997,3540.511,3767.341,3284.095,3846.238,3402.441,3747.616,3146.025,3155.887,3303.82,3185.474,2583.883,2672.642,2988.231,2860.023,2574.021,2692.366,2426.088,2238.708,2130.224,1824.497,1627.254,1499.046,1183.458,1252.493,966.491,719.937,512.832,483.245,581.867,424.072,325.451,414.21,325.451,286.002,305.727,246.554,187.381,147.932,177.519,88.759,108.484,78.897,49.311,59.173,49.311,49.311,19.724,39.449,29.586,9.862,29.586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-28T21:06:21Z,2207.16,0,58.791,244.964,470.332,715.296,1763.744,1224.822,1822.536,1597.168,1998.91,1998.91,2479.04,2096.896,2381.055,2341.86,3331.517,2743.602,3566.682,3625.474,3615.675,4281.979,4252.583,4242.784,4928.685,3684.265,4791.505,4125.201,5036.469,4340.77,4232.986,4634.727,4046.813,4281.979,3066.955,4027.216,3713.661,3684.265,3409.905,3449.1,2890.581,3086.552,3204.135,3694.064,2626.019,3057.156,2968.969,2655.415,2567.227,2586.825,2684.81,2371.256,2067.5,1812.737,1940.118,1440.391,1528.578,1450.19,901.469,960.261,744.692,558.519,499.727,460.533,450.735,323.353,303.756,313.555,254.763,156.777,137.18,137.18,156.777,107.784,78.389,58.791,58.791,137.18,48.993,58.791,29.396,48.993,29.396,58.791,9.799,9.799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-28T21:09:21Z,2076.5,0,69.168,217.384,523.697,760.843,1501.925,1205.492,1926.811,1452.519,2005.86,1857.644,2163.957,2075.028,2480.152,2460.39,3191.59,2835.871,3576.952,3695.525,4219.223,3893.147,4308.152,4031.482,5029.471,3636.239,4742.92,4031.482,4634.228,4624.347,4268.628,4723.158,3567.071,3912.909,3310.163,3823.979,3853.623,3744.931,3586.833,3774.574,2865.514,2865.514,3458.379,3142.185,2717.298,2825.99,3616.477,2816.109,2450.509,2835.871,2539.438,2588.844,1986.098,2055.265,1768.714,1472.281,1304.303,1511.806,928.822,830.011,662.033,701.557,612.627,424.887,335.957,316.195,385.362,227.265,296.433,227.265,167.978,128.454,148.216,108.692,108.692,118.573,79.049,49.405,69.168,49.405,79.049,19.762,19.762,19.762,9.881,9.881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-28T21:12:21Z,1960.61,0,29.634,197.562,513.66,839.637,1343.42,1294.029,1768.177,1580.494,1837.324,1768.177,2271.96,2212.691,2262.082,2617.693,3160.987,3022.694,4138.918,3743.794,4316.723,3694.404,4375.992,3743.794,4860.018,4129.04,4662.456,3516.598,4356.236,4168.552,4435.26,4780.993,3882.088,3941.356,3368.427,3714.16,3605.501,3862.331,3111.597,3378.305,2894.279,3101.719,3348.671,3625.257,2726.352,3230.134,3368.427,2736.23,2627.571,2726.352,2380.619,2548.546,2064.52,1797.812,1837.324,1432.322,1254.517,1215.004,997.687,790.247,691.466,671.71,385.245,474.148,365.489,395.123,296.343,316.099,177.806,207.44,148.171,158.049,118.537,128.415,108.659,59.269,49.39,69.147,29.634,9.878,19.756,49.39,19.756,39.512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-28T21:15:22Z,1988.37,0,68.012,174.887,534.377,825.855,1127.049,1214.493,1437.959,1680.858,1933.472,1846.029,2030.632,2059.779,2147.223,2574.724,3157.681,2710.747,3488.023,3458.875,4032.115,3507.455,4585.924,3789.217,5110.585,3478.307,4236.15,3847.513,4556.776,4411.037,4158.423,4333.31,3915.524,3837.797,3536.602,3964.104,3983.536,3944.672,2963.362,3798.933,2905.066,3215.976,3079.953,3313.136,2565.008,3206.26,3420.011,2739.895,2701.032,3031.374,2419.269,2147.223,1923.756,2030.632,1768.301,1447.675,1175.629,1282.504,913.298,923.014,621.82,641.252,670.4,446.933,378.922,417.785,378.922,310.91,262.33,223.467,136.023,194.319,68.012,106.875,97.159,48.58,48.58,77.728,29.148,38.864,68.012,29.148,19.432,9.716,19.432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-28T21:18:22Z,1993.99,0,88.769,108.495,473.434,739.74,1400.574,1134.268,1558.385,1617.565,1923.324,1972.64,2278.399,2357.304,2140.314,2623.611,3097.044,2732.106,3452.12,3570.478,3817.058,3767.742,4191.859,3817.058,4773.788,3856.511,4329.944,3955.143,4813.241,3856.511,3945.279,4290.491,4053.775,3669.11,3304.172,3886.1,3560.615,3945.279,2899.78,3570.478,2919.507,3304.172,3432.393,3531.025,2880.054,2949.096,2919.507,2682.79,2751.832,2692.653,2505.252,2495.389,2041.682,1923.324,1795.102,1745.786,1499.206,1301.942,848.235,808.782,749.603,443.844,483.297,384.665,384.665,473.434,226.854,207.127,236.717,147.948,157.811,128.222,98.632,128.222,98.632,128.222,78.906,49.316,98.632,19.726,19.726,49.316,9.863,9.863,29.59,9.863,9.863,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-28T21:21:22Z,1967.99,0,97.55,117.06,419.464,614.563,1433.98,1131.576,1609.57,1570.55,2029.033,1785.159,2077.808,1950.994,2243.643,2614.332,3228.895,2799.676,3677.623,3560.563,4175.126,4126.352,4575.08,3882.477,4955.524,3853.212,4487.285,3755.663,4545.815,4223.901,3648.358,4321.451,3794.683,3765.418,3482.524,3921.497,3463.014,4204.391,3160.61,3316.689,3141.1,3384.974,3170.365,3394.729,2848.451,3111.835,3043.55,2565.557,2897.226,2819.186,2809.431,2526.537,2077.808,1785.159,1980.259,1463.245,1277.901,1365.696,926.722,838.927,829.172,526.768,595.053,497.503,302.404,458.484,292.649,263.384,195.099,204.854,117.06,175.589,136.57,97.55,48.775,68.285,126.815,29.265,58.53,29.265,58.53,39.02,9.755,19.51,9.755,9.755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-28T21:24:22Z,1983.53,0,129.098,79.445,516.393,655.422,1340.636,1290.983,1648.486,1737.862,2135.087,1737.862,1986.127,2293.977,2373.422,2532.313,3277.11,2810.37,3654.475,3306.902,3833.226,3902.74,4031.839,4041.769,4776.637,3565.099,4478.717,3763.712,4955.388,4151.006,3833.226,4548.232,3922.602,4250.313,3555.168,3992.116,3485.654,3882.879,3237.388,3336.694,3088.428,3068.567,3167.873,3138.081,2591.896,3525.376,3088.428,2850.093,2601.827,2552.174,2711.064,2403.214,2025.85,2105.295,1747.792,1588.902,1122.162,1380.359,1082.439,844.104,814.312,744.798,516.393,337.642,317.78,357.503,238.335,198.613,377.364,188.682,139.029,168.821,109.237,109.237,139.029,69.514,99.306,49.653,39.723,59.584,19.861,0,9.931,0,9.931,19.861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-28T21:27:22Z,1986.32,0,138.411,158.183,405.345,771.144,1670.813,1305.014,1631.267,1937.748,2016.839,1809.223,1947.634,2293.66,2254.115,2649.573,3015.372,2768.211,3608.56,3737.085,3806.29,3826.063,4172.089,3746.971,4953.12,3915.041,4666.412,4073.224,4715.845,4152.316,3657.993,5022.325,3835.949,3855.722,3391.058,4132.543,4092.997,3786.517,3084.578,3578.901,3134.01,3222.988,3015.372,3104.351,2995.6,3420.718,3005.486,2699.006,2718.778,2926.394,2590.254,2481.503,2046.499,1898.202,1967.407,1522.516,1344.56,1216.035,899.669,840.35,771.144,454.777,672.28,316.367,326.253,355.913,247.162,217.502,227.389,197.729,138.411,197.729,79.092,118.638,69.205,59.319,79.092,49.432,49.432,29.659,39.546,9.886,19.773,9.886,9.886,9.886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-28T21:30:23Z,2032.43,0,68.987,206.96,551.893,748.998,1369.878,1281.181,1734.522,1537.417,2118.876,2040.034,2246.994,2276.56,2276.56,2513.086,2690.48,2611.638,3409.913,3823.833,3804.122,3715.425,3902.675,4030.793,4829.067,3804.122,4493.989,3715.425,4346.16,4425.002,4109.635,4484.134,3853.398,3656.294,3547.886,4198.332,3744.991,3705.57,3449.334,3547.886,2759.467,3360.636,3380.347,3488.755,2769.322,3281.795,3173.387,2848.164,2611.638,2798.888,2808.743,2345.547,1902.061,1813.364,1951.337,1566.983,1360.023,1320.602,936.248,857.406,837.695,502.617,650.446,561.749,512.472,354.789,315.368,187.25,315.368,236.526,68.987,226.67,137.973,98.552,78.842,59.131,59.131,68.987,68.987,29.566,19.71,49.276,49.276,19.71,39.421,9.855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-28T21:33:23Z,2040.58,0,109.394,159.119,467.412,706.091,1581.246,1332.622,1601.136,1780.145,1919.374,1899.484,1949.209,2297.282,2317.172,2794.529,3162.492,2456.401,3679.629,3749.243,3888.472,3490.675,4345.94,4226.601,4803.407,3987.922,4495.114,3789.023,4524.949,4077.426,3908.362,4534.894,3460.84,3858.638,3033.207,3928.252,3699.519,3977.977,3192.327,3769.133,2893.978,3232.106,3271.886,3311.666,2884.033,3271.886,3381.28,3053.097,2645.355,2854.198,2714.969,2466.346,1998.933,1790.09,2008.878,1740.365,1392.292,1352.512,1183.448,994.494,745.871,626.531,606.641,447.522,626.531,377.908,278.458,198.899,248.624,208.844,188.954,89.504,99.449,119.339,69.615,69.615,149.174,49.725,59.67,59.67,39.78,49.725,29.835,9.945,9.945,19.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-28T21:36:23Z,2043.89,0,59.735,139.382,507.749,706.866,1284.305,1324.129,1802.01,1811.966,1841.833,2289.847,1931.436,2150.465,2130.553,2598.478,3156.006,2757.772,3693.623,3375.035,3434.77,3444.726,4171.504,3753.358,4679.252,3922.607,4410.444,4121.724,4659.341,3942.519,3962.431,4271.062,3842.96,3892.74,3365.079,3932.563,3713.534,3862.872,3255.565,3265.521,3195.83,3175.918,2946.933,3086.315,2767.728,2897.154,3275.477,2767.728,2628.346,2857.331,2837.419,2976.801,1961.304,1901.568,1921.48,1762.187,1453.555,1622.805,1174.791,856.204,816.38,896.027,696.91,477.881,438.058,448.014,378.323,219.029,318.587,109.514,209.073,189.161,149.338,149.338,159.294,109.514,109.514,99.559,129.426,59.735,49.779,9.956,19.912,19.912,9.956,9.956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-28T21:39:23Z,2085.42,0,98.095,156.952,480.665,804.378,1353.71,1324.281,1618.566,1598.947,1804.947,2059.993,2256.183,2158.088,2128.66,2766.277,2982.086,2491.611,3521.608,3070.371,3806.083,4100.368,4100.368,3864.94,5120.555,3766.845,4600.652,3511.798,4345.605,4061.13,3963.035,4443.7,3668.75,4257.32,3325.418,4159.225,3531.417,3845.321,3188.085,3668.75,3021.324,3403.894,3433.322,3668.75,2795.705,2717.229,3560.846,2599.515,2403.326,2933.038,2648.563,2972.276,2167.898,2226.755,2226.755,1589.138,1608.757,1422.376,1000.568,961.33,794.569,637.617,568.951,588.57,441.427,323.713,382.57,284.475,255.047,215.809,166.761,225.618,166.761,117.714,98.095,117.714,68.666,19.619,39.238,58.857,68.666,9.809,19.619,19.619,9.809,9.809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-28T21:42:24Z,2101.21,0,108.738,168.05,405.297,820.479,1551.99,1057.726,1650.843,1799.122,2066.025,1967.172,1967.172,2164.878,2046.255,2451.551,2975.472,2698.684,3538.933,3321.457,3608.13,4181.477,4547.233,3529.048,4646.085,4102.395,4646.085,3786.065,4576.888,4389.068,3973.886,4774.594,3786.065,3835.492,3795.951,3944.23,3232.489,3301.686,2876.619,3598.245,2856.848,3044.669,3301.686,3272.03,2995.242,3281.916,3232.489,3034.784,2481.207,2738.225,2935.931,2669.028,2441.666,1937.517,2362.584,1848.549,1611.302,1512.449,1008.299,1067.611,879.791,523.92,632.658,434.953,434.953,444.838,375.641,345.985,266.903,266.903,118.623,98.853,118.623,197.706,118.623,79.082,39.541,79.082,49.426,19.771,29.656,59.312,9.885,49.426,9.885,9.885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-28T21:45:24Z,2100.18,0,70.102,110.161,530.775,660.965,1472.15,951.39,1772.589,1682.457,1642.399,1942.838,2002.925,1952.852,2143.13,2533.701,3054.461,2533.701,3154.607,3254.754,3645.324,3655.339,4126.026,3805.558,4907.167,3645.324,4766.962,4015.865,4726.904,4326.319,4266.231,4226.173,3845.617,4005.851,3545.178,4176.099,3815.573,3995.836,3274.783,3354.9,3054.461,3194.666,3054.461,3114.549,3054.461,3344.885,3274.783,2934.286,2964.33,2934.286,2964.33,2944.3,2123.101,2473.613,2193.203,1922.808,1692.472,1622.37,1171.711,1081.58,1071.565,731.068,640.936,530.775,450.658,410.6,260.38,270.395,200.293,280.41,150.219,120.176,120.176,110.161,190.278,100.146,90.132,50.073,30.044,20.029,30.044,30.044,40.059,10.015,30.044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-07-28T21:48:24Z,2289.44,0,60.685,141.599,707.997,586.626,1709.306,1213.708,1739.649,1466.564,1931.819,1749.763,2265.589,2134.104,2285.818,2498.217,2791.53,2629.702,3448.955,3590.554,3631.011,3742.268,4278.322,3904.096,4622.207,3985.01,4632.321,3701.811,4490.721,4167.066,4096.266,4601.978,3813.068,3954.667,3479.298,3914.21,3985.01,3752.382,3206.213,3893.981,2963.472,3024.157,3438.841,3509.64,3014.043,3337.698,3246.67,2842.101,2781.415,3054.5,3064.614,2842.101,2336.389,2295.932,2518.445,1881.248,1759.877,1699.192,1122.68,991.195,1011.424,677.654,718.111,445.026,364.113,364.113,262.97,333.77,273.084,222.513,171.942,212.399,131.485,111.257,151.714,80.914,101.142,30.343,50.571,20.228,40.457,30.343,10.114,30.343,10.114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
